Controller pinned to core 3.
Scheduler started.
pulled barnes
pulled radix
pulled blackscholes
pulled canneal
pulled freqmine
pulled streamcluster
pulled vips
[MEMCACHED] cores updated to: ['0', '1', '2']
[radix] started on cores: [3] with 1 threads.
[monitor] ['51%', '53%', '50%', '100%']  memcached=154.4%
[streamcluster] started on cores: [1, 2] with 3 threads.
[monitor] ['50%', '62%', '58%', '47%']  memcached=97.1%
[monitor] ['53%', '41%', '78%', '49%']  memcached=101.2%
[monitor] ['47%', '41%', '97%', '45%']  memcached=92.5%
[monitor] ['52%', '90%', '93%', '51%']  memcached=102.9%
[monitor] ['55%', '94%', '93%', '53%']  memcached=108.2%
[monitor] ['53%', '93%', '97%', '49%']  memcached=101.2%
[monitor] ['52%', '90%', '93%', '54%']  memcached=105.6%
[monitor] ['55%', '96%', '97%', '50%']  memcached=105.0%
[monitor] ['51%', '97%', '90%', '50%']  memcached=101.4%
[monitor] ['55%', '90%', '100%', '51%']  memcached=106.7%
[monitor] ['54%', '93%', '97%', '50%']  memcached=104.1%
[monitor] ['54%', '87%', '97%', '51%']  memcached=105.5%
[monitor] ['55%', '94%', '93%', '51%']  memcached=106.7%
[monitor] ['54%', '93%', '97%', '51%']  memcached=105.7%
[monitor] ['56%', '97%', '100%', '52%']  memcached=107.1%
[monitor] ['54%', '94%', '94%', '53%']  memcached=106.8%
[monitor] ['50%', '93%', '97%', '47%']  memcached=97.1%
[monitor] ['51%', '90%', '100%', '53%']  memcached=104.2%
[monitor] ['53%', '94%', '94%', '53%']  memcached=105.7%
[monitor] ['54%', '100%', '97%', '53%']  memcached=106.8%
[monitor] ['53%', '87%', '94%', '45%']  memcached=98.2%
[monitor] ['53%', '87%', '97%', '50%']  memcached=102.6%
[monitor] ['50%', '97%', '97%', '49%']  memcached=98.6%
[monitor] ['68%', '93%', '100%', '74%']  memcached=142.0%
[monitor] ['70%', '86%', '97%', '80%']  memcached=149.7%
[monitor] ['74%', '97%', '97%', '77%']  memcached=151.4%
[monitor] ['76%', '83%', '97%', '74%']  memcached=149.3%
[monitor] ['75%', '97%', '100%', '77%']  memcached=152.1%
[monitor] ['71%', '90%', '97%', '78%']  memcached=149.2%
[monitor] ['76%', '90%', '97%', '72%']  memcached=148.7%
[monitor] ['78%', '97%', '93%', '74%']  memcached=151.3%
[monitor] ['69%', '93%', '97%', '77%']  memcached=146.6%
[monitor] ['69%', '89%', '100%', '76%']  memcached=145.1%
[monitor] ['75%', '87%', '100%', '71%']  memcached=145.6%
[monitor] ['72%', '93%', '97%', '77%']  memcached=149.4%
[monitor] ['71%', '86%', '97%', '76%']  memcached=147.1%
[monitor] ['73%', '93%', '97%', '71%']  memcached=143.6%
[monitor] ['72%', '93%', '97%', '72%']  memcached=144.4%
[monitor] ['71%', '67%', '100%', '82%']  memcached=152.9%
[monitor] ['76%', '93%', '93%', '77%']  memcached=153.6%
[monitor] ['77%', '97%', '100%', '76%']  memcached=152.9%
[monitor] ['71%', '90%', '97%', '82%']  memcached=153.8%
[monitor] ['76%', '90%', '97%', '76%']  memcached=152.9%
[monitor] ['76%', '87%', '93%', '74%']  memcached=150.8%
[monitor] ['72%', '86%', '97%', '79%']  memcached=151.0%
[monitor] ['74%', '90%', '100%', '80%']  memcached=153.5%
[monitor] ['77%', '72%', '97%', '76%']  memcached=152.9%
[monitor] ['71%', '90%', '97%', '75%']  memcached=145.6%
[monitor] ['69%', '97%', '100%', '80%']  memcached=148.6%
[monitor] ['81%', '97%', '97%', '74%']  memcached=154.1%
[monitor] ['76%', '84%', '100%', '76%']  memcached=152.9%
[monitor] ['69%', '86%', '97%', '80%']  memcached=149.4%
[monitor] ['74%', '97%', '100%', '76%']  memcached=150.0%
[monitor] ['80%', '97%', '94%', '76%']  memcached=156.5%
[monitor] ['74%', '90%', '100%', '79%']  memcached=153.7%
[monitor] ['74%', '90%', '97%', '74%']  memcached=147.1%
[monitor] ['78%', '100%', '90%', '69%']  memcached=147.8%
[monitor] ['72%', '90%', '100%', '76%']  memcached=148.7%
[monitor] ['71%', '87%', '97%', '78%']  memcached=149.2%
[monitor] ['76%', '89%', '100%', '71%']  memcached=146.3%
[monitor] ['71%', '90%', '94%', '71%']  memcached=142.0%
[monitor] ['69%', '90%', '100%', '78%']  memcached=146.3%
[monitor] ['71%', '90%', '100%', '71%']  memcached=142.9%
[monitor] ['75%', '93%', '97%', '71%']  memcached=146.4%
[monitor] ['71%', '90%', '90%', '77%']  memcached=147.7%
[monitor] ['74%', '93%', '100%', '80%']  memcached=154.3%
[monitor] ['77%', '93%', '100%', '74%']  memcached=151.4%
[monitor] ['79%', '87%', '97%', '79%']  memcached=158.2%
[monitor] ['68%', '97%', '97%', '79%']  memcached=147.1%
[monitor] ['78%', '90%', '97%', '76%']  memcached=154.2%
[monitor] ['79%', '93%', '100%', '74%']  memcached=153.1%
[monitor] ['72%', '93%', '94%', '77%']  memcached=149.4%
[monitor] ['76%', '83%', '100%', '76%']  memcached=152.2%
[monitor] ['82%', '90%', '97%', '80%']  memcached=162.4%
[MEMCACHED] cores updated to: ['0', '1', '3']
[streamcluster] cores updated to: [2]
[monitor] ['69%', '63%', '100%', '61%']  memcached=192.5%
[monitor] ['67%', '61%', '100%', '62%']  memcached=189.0%
[monitor] ['68%', '63%', '100%', '60%']  memcached=190.5%
[monitor] ['67%', '63%', '100%', '59%']  memcached=188.3%
[monitor] ['66%', '62%', '100%', '59%']  memcached=186.3%
[monitor] ['69%', '67%', '100%', '63%']  memcached=199.0%
[monitor] ['69%', '65%', '100%', '61%']  memcached=193.9%
[monitor] ['69%', '63%', '100%', '61%']  memcached=192.9%
[monitor] ['67%', '63%', '100%', '59%']  memcached=188.3%
[monitor] ['65%', '63%', '100%', '58%']  memcached=185.1%
[monitor] ['70%', '65%', '100%', '62%']  memcached=196.7%
[monitor] ['69%', '64%', '100%', '62%']  memcached=195.1%
[monitor] ['71%', '66%', '100%', '65%']  memcached=201.8%
[monitor] ['67%', '65%', '100%', '58%']  memcached=188.9%
[monitor] ['68%', '64%', '100%', '60%']  memcached=192.3%
[monitor] ['66%', '63%', '100%', '61%']  memcached=189.2%
[monitor] ['69%', '64%', '100%', '63%']  memcached=195.9%
[monitor] ['70%', '64%', '100%', '63%']  memcached=197.0%
[monitor] ['67%', '67%', '100%', '61%']  memcached=193.9%
[monitor] ['67%', '62%', '100%', '60%']  memcached=188.4%
[monitor] ['67%', '65%', '100%', '59%']  memcached=190.7%
[monitor] ['71%', '65%', '100%', '62%']  memcached=197.9%
[monitor] ['68%', '62%', '100%', '61%']  memcached=189.9%
[monitor] ['71%', '64%', '100%', '63%']  memcached=197.9%
[monitor] ['69%', '65%', '100%', '62%']  memcached=195.0%
[monitor] ['70%', '66%', '100%', '62%']  memcached=197.7%
[monitor] ['72%', '67%', '100%', '59%']  memcached=198.3%
[monitor] ['69%', '65%', '100%', '64%']  memcached=197.8%
[monitor] ['69%', '63%', '100%', '60%']  memcached=191.4%
[monitor] ['71%', '62%', '100%', '62%']  memcached=195.3%
[monitor] ['67%', '65%', '100%', '61%']  memcached=192.1%
[monitor] ['68%', '66%', '100%', '59%']  memcached=193.0%
[monitor] ['69%', '64%', '100%', '62%']  memcached=194.2%
[monitor] ['71%', '65%', '100%', '63%']  memcached=198.6%
[monitor] ['65%', '63%', '100%', '63%']  memcached=190.4%
[monitor] ['70%', '65%', '100%', '59%']  memcached=194.4%
[monitor] ['67%', '63%', '100%', '59%']  memcached=188.3%
[monitor] ['69%', '64%', '100%', '64%']  memcached=197.2%
[monitor] ['68%', '65%', '100%', '61%']  memcached=193.4%
[monitor] ['72%', '66%', '100%', '62%']  memcached=200.4%
[monitor] ['71%', '66%', '100%', '62%']  memcached=198.5%
[monitor] ['66%', '63%', '100%', '62%']  memcached=190.7%
[monitor] ['67%', '63%', '100%', '59%']  memcached=188.3%
[monitor] ['69%', '62%', '100%', '63%']  memcached=194.1%
[monitor] ['69%', '67%', '100%', '62%']  memcached=197.9%
[monitor] ['70%', '62%', '100%', '62%']  memcached=193.8%
[monitor] ['69%', '65%', '100%', '63%']  memcached=197.0%
[monitor] ['70%', '68%', '100%', '61%']  memcached=198.5%
[monitor] ['67%', '62%', '100%', '56%']  memcached=185.4%
[monitor] ['57%', '53%', '100%', '54%']  memcached=164.4%
[monitor] ['58%', '53%', '100%', '51%']  memcached=162.1%
[monitor] ['56%', '54%', '100%', '49%']  memcached=158.2%
[monitor] ['58%', '53%', '100%', '50%']  memcached=161.3%
[monitor] ['61%', '54%', '100%', '53%']  memcached=167.8%
[monitor] ['57%', '50%', '100%', '47%']  memcached=153.6%
[monitor] ['57%', '56%', '100%', '50%']  memcached=162.3%
[monitor] ['58%', '53%', '100%', '48%']  memcached=159.8%
[monitor] ['57%', '48%', '100%', '48%']  memcached=153.7%
[monitor] ['57%', '54%', '100%', '49%']  memcached=159.8%
[monitor] ['57%', '53%', '100%', '54%']  memcached=164.6%
[monitor] ['60%', '57%', '100%', '56%']  memcached=173.0%
[monitor] ['56%', '54%', '100%', '48%']  memcached=158.1%
[monitor] ['58%', '53%', '100%', '54%']  memcached=165.3%
[monitor] ['58%', '56%', '100%', '48%']  memcached=162.7%
[monitor] ['58%', '50%', '100%', '50%']  memcached=158.3%
[monitor] ['58%', '54%', '100%', '48%']  memcached=161.1%
[monitor] ['57%', '52%', '100%', '52%']  memcached=160.2%
[monitor] ['57%', '56%', '100%', '50%']  memcached=162.3%
[monitor] ['59%', '52%', '100%', '48%']  memcached=159.5%
[monitor] ['58%', '53%', '100%', '54%']  memcached=165.6%
[monitor] ['62%', '56%', '100%', '50%']  memcached=167.1%
[monitor] ['59%', '57%', '100%', '51%']  memcached=167.6%
[monitor] ['58%', '56%', '100%', '51%']  memcached=164.9%
[monitor] ['61%', '54%', '100%', '52%']  memcached=166.3%
[monitor] ['56%', '48%', '100%', '50%']  memcached=154.0%
[monitor] ['59%', '56%', '100%', '50%']  memcached=165.0%
[monitor] ['58%', '53%', '100%', '48%']  memcached=159.8%
[monitor] ['58%', '53%', '100%', '54%']  memcached=165.6%
[monitor] ['58%', '52%', '100%', '50%']  memcached=159.8%
[monitor] ['61%', '54%', '100%', '54%']  memcached=169.1%
[monitor] ['61%', '55%', '100%', '51%']  memcached=166.5%
[monitor] ['59%', '56%', '100%', '52%']  memcached=166.6%
[monitor] ['62%', '54%', '100%', '53%']  memcached=168.6%
[monitor] ['61%', '53%', '100%', '50%']  memcached=163.5%
[monitor] ['58%', '54%', '100%', '53%']  memcached=165.6%
[monitor] ['57%', '54%', '100%', '53%']  memcached=163.8%
[monitor] ['62%', '57%', '100%', '53%']  memcached=171.9%
[monitor] ['59%', '52%', '100%', '53%']  memcached=163.8%
[monitor] ['59%', '53%', '100%', '48%']  memcached=160.8%
[monitor] ['58%', '54%', '100%', '53%']  memcached=165.4%
[monitor] ['58%', '54%', '100%', '51%']  memcached=163.6%
[monitor] ['59%', '54%', '100%', '53%']  memcached=166.5%
[monitor] ['57%', '52%', '100%', '52%']  memcached=160.2%
[monitor] ['59%', '56%', '100%', '52%']  memcached=166.2%
[monitor] ['59%', '53%', '100%', '51%']  memcached=163.8%
[monitor] ['59%', '52%', '100%', '52%']  memcached=162.5%
[monitor] ['61%', '56%', '100%', '50%']  memcached=166.1%
[monitor] ['57%', '53%', '100%', '50%']  memcached=159.5%
[monitor] ['61%', '53%', '100%', '50%']  memcached=163.5%
[monitor] ['58%', '56%', '100%', '50%']  memcached=163.5%
[monitor] ['58%', '53%', '100%', '51%']  memcached=162.5%
[monitor] ['56%', '50%', '100%', '48%']  memcached=154.0%
[monitor] ['59%', '51%', '100%', '50%']  memcached=160.9%
[monitor] ['57%', '56%', '100%', '48%']  memcached=160.8%
[monitor] ['57%', '50%', '100%', '51%']  memcached=158.2%
[monitor] ['59%', '57%', '100%', '53%']  memcached=169.5%
[monitor] ['56%', '51%', '100%', '50%']  memcached=157.0%
[monitor] ['58%', '53%', '100%', '51%']  memcached=162.7%
[monitor] ['58%', '51%', '100%', '50%']  memcached=159.3%
[monitor] ['58%', '53%', '100%', '50%']  memcached=160.8%
[monitor] ['61%', '53%', '100%', '48%']  memcached=161.8%
[monitor] ['57%', '52%', '100%', '48%']  memcached=156.8%
[monitor] ['58%', '51%', '100%', '50%']  memcached=159.8%
[monitor] ['58%', '53%', '100%', '47%']  memcached=157.7%
[monitor] ['59%', '53%', '100%', '51%']  memcached=164.0%
[monitor] ['57%', '53%', '100%', '50%']  memcached=159.5%
[monitor] ['58%', '54%', '100%', '51%']  memcached=164.0%
[monitor] ['57%', '53%', '100%', '50%']  memcached=159.5%
[monitor] ['58%', '56%', '100%', '47%']  memcached=160.9%
[monitor] ['58%', '48%', '100%', '51%']  memcached=157.8%
[monitor] ['57%', '53%', '100%', '50%']  memcached=159.7%
[monitor] ['59%', '50%', '100%', '50%']  memcached=159.5%
[monitor] ['58%', '51%', '100%', '50%']  memcached=159.3%
[monitor] ['61%', '54%', '100%', '52%']  memcached=166.3%
[monitor] ['56%', '51%', '100%', '51%']  memcached=158.4%
[monitor] ['59%', '54%', '100%', '51%']  memcached=165.2%
[monitor] ['59%', '54%', '100%', '47%']  memcached=160.3%
[monitor] ['61%', '52%', '100%', '53%']  memcached=165.6%
[monitor] ['59%', '50%', '100%', '50%']  memcached=159.5%
[monitor] ['61%', '56%', '100%', '51%']  memcached=167.5%
[monitor] ['61%', '51%', '100%', '50%']  memcached=162.0%
[monitor] ['59%', '50%', '100%', '47%']  memcached=156.3%
[monitor] ['59%', '54%', '100%', '50%']  memcached=163.7%
[monitor] ['57%', '51%', '100%', '48%']  memcached=156.7%
[monitor] ['58%', '53%', '100%', '48%']  memcached=159.8%
[monitor] ['57%', '53%', '100%', '50%']  memcached=159.5%
[monitor] ['58%', '53%', '100%', '48%']  memcached=159.3%
[monitor] ['58%', '50%', '100%', '51%']  memcached=159.8%
[monitor] ['59%', '54%', '100%', '50%']  memcached=163.3%
[monitor] ['58%', '51%', '100%', '51%']  memcached=161.2%
[monitor] ['57%', '54%', '100%', '50%']  memcached=161.0%
[monitor] ['59%', '54%', '100%', '48%']  memcached=162.0%
[monitor] ['56%', '53%', '100%', '50%']  memcached=158.3%
[monitor] ['58%', '53%', '100%', '48%']  memcached=159.3%
[monitor] ['59%', '50%', '100%', '50%']  memcached=159.5%
[monitor] ['59%', '56%', '100%', '51%']  memcached=166.4%
[monitor] ['58%', '54%', '100%', '53%']  memcached=165.0%
[monitor] ['59%', '54%', '100%', '51%']  memcached=165.2%
[monitor] ['71%', '64%', '100%', '62%']  memcached=196.7%
[monitor] ['83%', '79%', '100%', '70%']  memcached=232.0%
[monitor] ['82%', '79%', '100%', '74%']  memcached=234.1%
[monitor] ['84%', '77%', '100%', '75%']  memcached=236.8%
[monitor] ['84%', '82%', '100%', '71%']  memcached=237.2%
[monitor] ['82%', '78%', '100%', '72%']  memcached=232.4%
[monitor] ['82%', '79%', '100%', '72%']  memcached=233.6%
[monitor] ['82%', '81%', '100%', '74%']  memcached=237.3%
[monitor] ['85%', '79%', '100%', '75%']  memcached=238.6%
[monitor] ['82%', '79%', '100%', '71%']  memcached=231.7%
[monitor] ['82%', '76%', '100%', '69%']  memcached=226.3%
[monitor] ['80%', '76%', '100%', '69%']  memcached=225.2%
[monitor] ['82%', '81%', '100%', '77%']  memcached=239.6%
[monitor] ['82%', '76%', '100%', '69%']  memcached=227.6%
[monitor] ['83%', '75%', '100%', '71%']  memcached=229.3%
[monitor] ['80%', '76%', '100%', '72%']  memcached=228.0%
[monitor] ['82%', '79%', '100%', '73%']  memcached=233.3%
[monitor] ['83%', '75%', '100%', '72%']  memcached=230.1%
[monitor] ['84%', '76%', '100%', '76%']  memcached=235.9%
[monitor] ['79%', '76%', '100%', '70%']  memcached=224.9%
[monitor] ['79%', '76%', '100%', '73%']  memcached=227.9%
[monitor] ['85%', '77%', '100%', '73%']  memcached=234.2%
[monitor] ['83%', '76%', '100%', '75%']  memcached=234.3%
[monitor] ['84%', '78%', '100%', '73%']  memcached=234.7%
[monitor] ['85%', '78%', '100%', '76%']  memcached=239.9%
[monitor] ['85%', '75%', '100%', '74%']  memcached=233.4%
[monitor] ['79%', '74%', '100%', '71%']  memcached=224.4%
[monitor] ['85%', '78%', '100%', '75%']  memcached=238.4%
[monitor] ['82%', '77%', '100%', '74%']  memcached=232.8%
[monitor] ['83%', '76%', '100%', '76%']  memcached=235.1%
[monitor] ['82%', '78%', '100%', '73%']  memcached=232.7%
[monitor] ['82%', '77%', '100%', '76%']  memcached=236.2%
[monitor] ['83%', '76%', '100%', '71%']  memcached=229.9%
[monitor] ['82%', '74%', '100%', '71%']  memcached=226.8%
[monitor] ['80%', '76%', '100%', '74%']  memcached=230.0%
[monitor] ['84%', '79%', '100%', '76%']  memcached=240.3%
[monitor] ['79%', '73%', '100%', '71%']  memcached=222.7%
[monitor] ['80%', '72%', '100%', '71%']  memcached=223.3%
[monitor] ['76%', '74%', '100%', '69%']  memcached=219.3%
[monitor] ['85%', '76%', '100%', '74%']  memcached=235.2%
[monitor] ['79%', '76%', '100%', '71%']  memcached=225.8%
[monitor] ['82%', '73%', '100%', '71%']  memcached=225.1%
[monitor] ['80%', '74%', '100%', '71%']  memcached=225.0%
[monitor] ['78%', '73%', '100%', '71%']  memcached=221.1%
[monitor] ['82%', '76%', '100%', '73%']  memcached=230.3%
[monitor] ['85%', '79%', '100%', '76%']  memcached=239.8%
[monitor] ['85%', '79%', '100%', '75%']  memcached=238.6%
[monitor] ['79%', '75%', '100%', '69%']  memcached=222.5%
[monitor] ['85%', '78%', '100%', '74%']  memcached=237.6%
[monitor] ['82%', '77%', '100%', '73%']  memcached=232.0%
[monitor] ['35%', '29%', '100%', '29%']  memcached=93.5%
[MEMCACHED] cores updated to: ['0', '3']
[streamcluster] cores updated to: [1, 2]
[monitor] ['16%', '93%', '94%', '13%']  memcached=29.5%
[MEMCACHED] cores updated to: ['0']
[streamcluster] cores updated to: [1, 2, 3]
[monitor] ['20%', '100%', '79%', '100%']  memcached=20.0%
[monitor] ['17%', '97%', '77%', '100%']  memcached=16.7%
[monitor] ['29%', '100%', '77%', '100%']  memcached=29.4%
[monitor] ['23%', '100%', '81%', '100%']  memcached=22.6%
[monitor] ['22%', '100%', '77%', '97%']  memcached=21.9%
[monitor] ['23%', '100%', '77%', '100%']  memcached=22.6%
[monitor] ['22%', '100%', '77%', '100%']  memcached=21.9%
[monitor] ['19%', '100%', '77%', '100%']  memcached=19.4%
[monitor] ['25%', '100%', '80%', '100%']  memcached=25.0%
[monitor] ['27%', '100%', '80%', '100%']  memcached=27.3%
[monitor] ['19%', '100%', '77%', '97%']  memcached=19.4%
[monitor] ['17%', '100%', '77%', '100%']  memcached=17.2%
[monitor] ['23%', '100%', '77%', '100%']  memcached=23.3%
[monitor] ['23%', '100%', '79%', '97%']  memcached=23.3%
[monitor] ['27%', '100%', '81%', '100%']  memcached=27.3%
[monitor] ['17%', '100%', '80%', '100%']  memcached=16.7%
[monitor] ['33%', '97%', '77%', '97%']  memcached=33.3%
[monitor] ['14%', '24%', '93%', '27%']  memcached=13.8%
[monitor] ['25%', '93%', '71%', '100%']  memcached=25.0%
[monitor] ['23%', '97%', '76%', '100%']  memcached=22.6%
[monitor] ['25%', '97%', '77%', '97%']  memcached=25.0%
[monitor] ['17%', '100%', '80%', '100%']  memcached=16.7%
[monitor] ['25%', '100%', '80%', '100%']  memcached=25.0%
[monitor] ['22%', '100%', '77%', '97%']  memcached=21.9%
[monitor] ['23%', '100%', '80%', '100%']  memcached=22.6%
[monitor] ['23%', '100%', '77%', '100%']  memcached=22.6%
[monitor] ['23%', '100%', '84%', '100%']  memcached=23.3%
[monitor] ['17%', '100%', '77%', '100%']  memcached=16.7%
[monitor] ['27%', '100%', '77%', '97%']  memcached=27.3%
[monitor] ['20%', '100%', '80%', '100%']  memcached=20.0%
[monitor] ['19%', '100%', '79%', '100%']  memcached=19.4%
[monitor] ['14%', '100%', '78%', '97%']  memcached=14.3%
[monitor] ['22%', '100%', '80%', '100%']  memcached=21.9%
[monitor] ['25%', '100%', '80%', '97%']  memcached=25.0%
[monitor] ['17%', '100%', '77%', '100%']  memcached=16.7%
[monitor] ['20%', '100%', '80%', '100%']  memcached=20.0%
[monitor] ['22%', '100%', '80%', '97%']  memcached=21.9%
[monitor] ['23%', '100%', '78%', '100%']  memcached=22.6%
[monitor] ['19%', '97%', '79%', '100%']  memcached=19.4%
[monitor] ['23%', '100%', '80%', '100%']  memcached=22.6%
[monitor] ['19%', '100%', '77%', '100%']  memcached=19.4%
[monitor] ['26%', '100%', '77%', '100%']  memcached=26.5%
[monitor] ['23%', '100%', '80%', '100%']  memcached=22.6%
[monitor] ['22%', '97%', '77%', '100%']  memcached=21.9%
[monitor] ['23%', '100%', '83%', '100%']  memcached=22.6%
[monitor] ['28%', '100%', '81%', '100%']  memcached=28.1%
[monitor] ['19%', '100%', '77%', '100%']  memcached=19.4%
[monitor] ['26%', '100%', '80%', '100%']  memcached=25.8%
[monitor] ['43%', '97%', '83%', '100%']  memcached=42.9%
[monitor] ['38%', '100%', '80%', '97%']  memcached=37.5%
[monitor] ['39%', '100%', '84%', '100%']  memcached=39.4%
[monitor] ['41%', '100%', '77%', '100%']  memcached=40.6%
[monitor] ['38%', '100%', '80%', '97%']  memcached=37.5%
[monitor] ['42%', '100%', '83%', '100%']  memcached=42.4%
[monitor] ['38%', '100%', '80%', '100%']  memcached=37.5%
[monitor] ['38%', '100%', '80%', '100%']  memcached=37.5%
[monitor] ['41%', '100%', '81%', '97%']  memcached=41.2%
[monitor] ['39%', '100%', '83%', '100%']  memcached=39.4%
[monitor] ['32%', '100%', '77%', '100%']  memcached=32.1%
[monitor] ['39%', '100%', '81%', '97%']  memcached=39.4%
[monitor] ['41%', '100%', '83%', '100%']  memcached=40.6%
[monitor] ['39%', '100%', '80%', '100%']  memcached=38.7%
