Controller pinned to core 3.
Scheduler started.
pulled barnes
pulled radix
pulled blackscholes
pulled canneal
pulled freqmine
pulled streamcluster
pulled vips
[MEMCACHED] cores updated to: ['0', '1', '2']
[radix] started on cores: [3] with 1 threads.
[monitor] ['60%', '64%', '57%', '100%']  memcached=181.3%
[monitor] ['74%', '100%', '79%', '72%']  memcached=224.4%
[monitor] ['74%', '100%', '74%', '72%']  memcached=219.8%
[monitor] ['74%', '100%', '77%', '72%']  memcached=223.1%
[monitor] ['74%', '100%', '74%', '71%']  memcached=218.4%
[monitor] ['77%', '100%', '76%', '72%']  memcached=225.7%
[monitor] ['74%', '100%', '76%', '72%']  memcached=222.9%
[monitor] ['72%', '100%', '77%', '72%']  memcached=220.5%
[monitor] ['76%', '100%', '78%', '72%']  memcached=226.5%
[monitor] ['74%', '100%', '74%', '72%']  memcached=221.2%
[monitor] ['74%', '100%', '76%', '71%']  memcached=221.1%
[monitor] ['76%', '100%', '76%', '74%']  memcached=225.7%
[monitor] ['76%', '100%', '79%', '72%']  memcached=227.7%
[monitor] ['57%', '100%', '57%', '53%']  memcached=167.3%
[monitor] ['57%', '100%', '57%', '54%']  memcached=168.8%
[monitor] ['58%', '100%', '58%', '52%']  memcached=168.8%
[monitor] ['56%', '100%', '60%', '54%']  memcached=169.5%
[monitor] ['59%', '100%', '57%', '54%']  memcached=169.5%
[monitor] ['55%', '100%', '60%', '55%']  memcached=169.5%
[monitor] ['59%', '100%', '59%', '54%']  memcached=170.9%
[monitor] ['56%', '100%', '57%', '52%']  memcached=166.1%
[monitor] ['56%', '100%', '58%', '54%']  memcached=168.1%
[monitor] ['59%', '100%', '57%', '53%']  memcached=168.7%
[monitor] ['56%', '100%', '57%', '52%']  memcached=166.1%
[monitor] ['57%', '100%', '59%', '56%']  memcached=172.3%
[monitor] ['59%', '100%', '60%', '56%']  memcached=174.5%
[monitor] ['57%', '100%', '59%', '54%']  memcached=169.7%
[monitor] ['57%', '100%', '59%', '53%']  memcached=168.3%
[monitor] ['60%', '100%', '60%', '56%']  memcached=175.1%
[monitor] ['44%', '100%', '44%', '41%']  memcached=130.1%
[MEMCACHED] cores updated to: ['0', '3']
[freqmine] cores updated to: [2, 1]
[monitor] ['40%', '100%', '100%', '43%']  memcached=83.2%
[monitor] ['35%', '100%', '100%', '37%']  memcached=72.4%
[monitor] ['31%', '100%', '100%', '41%']  memcached=71.8%
[monitor] ['35%', '100%', '100%', '37%']  memcached=72.4%
[monitor] ['36%', '100%', '100%', '46%']  memcached=82.5%
[monitor] ['46%', '100%', '100%', '43%']  memcached=89.4%
[monitor] ['43%', '100%', '100%', '45%']  memcached=88.0%
[monitor] ['42%', '100%', '100%', '43%']  memcached=84.9%
[monitor] ['43%', '100%', '100%', '41%']  memcached=83.8%
[monitor] ['42%', '100%', '100%', '42%']  memcached=83.3%
[monitor] ['35%', '100%', '100%', '35%']  memcached=70.6%
[monitor] ['39%', '100%', '100%', '37%']  memcached=76.0%
[monitor] ['35%', '100%', '100%', '39%']  memcached=74.2%
[monitor] ['38%', '100%', '100%', '33%']  memcached=71.6%
[monitor] ['31%', '100%', '100%', '42%']  memcached=73.4%
[monitor] ['37%', '100%', '100%', '37%']  memcached=74.3%
[monitor] ['63%', '100%', '100%', '62%']  memcached=125.0%
[monitor] ['65%', '100%', '100%', '62%']  memcached=127.5%
[monitor] ['61%', '100%', '100%', '66%']  memcached=126.8%
[monitor] ['64%', '100%', '90%', '62%']  memcached=125.6%
[monitor] ['69%', '43%', '41%', '69%']  memcached=138.5%
[freqmine] ended.
[streamcluster] started on cores: [1, 2] with 3 threads.
[monitor] ['65%', '62%', '56%', '67%']  memcached=131.7%
[monitor] ['68%', '54%', '66%', '66%']  memcached=133.4%
[monitor] ['61%', '4%', '100%', '63%']  memcached=124.4%
[monitor] ['67%', '90%', '97%', '68%']  memcached=134.2%
[monitor] ['66%', '83%', '97%', '63%']  memcached=129.3%
[monitor] ['68%', '97%', '90%', '66%']  memcached=134.1%
[monitor] ['68%', '90%', '93%', '68%']  memcached=135.8%
[monitor] ['66%', '83%', '93%', '69%']  memcached=134.9%
[monitor] ['67%', '93%', '97%', '66%']  memcached=132.5%
[monitor] ['67%', '93%', '97%', '65%']  memcached=132.4%
[monitor] ['67%', '87%', '97%', '69%']  memcached=135.7%
[monitor] ['83%', '93%', '97%', '88%']  memcached=171.6%
[MEMCACHED] cores updated to: ['0', '1', '3']
[streamcluster] cores updated to: [2]
[monitor] ['82%', '81%', '100%', '77%']  memcached=239.6%
[monitor] ['78%', '79%', '100%', '76%']  memcached=233.0%
[monitor] ['79%', '81%', '100%', '76%']  memcached=235.8%
[monitor] ['77%', '79%', '100%', '74%']  memcached=230.2%
[monitor] ['76%', '79%', '100%', '76%']  memcached=230.9%
[monitor] ['78%', '78%', '100%', '76%']  memcached=231.8%
[monitor] ['83%', '83%', '100%', '78%']  memcached=244.4%
[monitor] ['81%', '83%', '100%', '79%']  memcached=243.4%
[monitor] ['83%', '83%', '100%', '78%']  memcached=245.0%
[monitor] ['78%', '78%', '100%', '76%']  memcached=233.1%
[monitor] ['76%', '81%', '100%', '76%']  memcached=233.2%
[monitor] ['78%', '76%', '100%', '74%']  memcached=228.4%
[monitor] ['79%', '79%', '100%', '75%']  memcached=232.9%
[monitor] ['78%', '78%', '100%', '75%']  memcached=231.8%
[monitor] ['79%', '78%', '100%', '76%']  memcached=233.0%
[monitor] ['72%', '74%', '100%', '72%']  memcached=218.7%
[monitor] ['67%', '64%', '100%', '63%']  memcached=194.4%
[monitor] ['66%', '67%', '100%', '65%']  memcached=198.4%
[monitor] ['66%', '66%', '100%', '64%']  memcached=195.3%
[monitor] ['67%', '66%', '100%', '63%']  memcached=195.9%
[monitor] ['66%', '67%', '100%', '64%']  memcached=196.8%
[monitor] ['67%', '67%', '100%', '67%']  memcached=200.8%
[monitor] ['66%', '68%', '100%', '62%']  memcached=195.9%
[monitor] ['65%', '67%', '100%', '64%']  memcached=196.8%
[monitor] ['65%', '65%', '100%', '62%']  memcached=191.9%
[monitor] ['67%', '66%', '100%', '63%']  memcached=196.7%
[monitor] ['63%', '67%', '100%', '64%']  memcached=194.4%
[monitor] ['66%', '67%', '100%', '62%']  memcached=195.0%
[monitor] ['69%', '69%', '100%', '65%']  memcached=203.1%
[monitor] ['66%', '64%', '100%', '62%']  memcached=192.1%
[monitor] ['67%', '69%', '100%', '65%']  memcached=200.7%
[monitor] ['66%', '66%', '100%', '65%']  memcached=196.8%
[monitor] ['67%', '67%', '100%', '63%']  memcached=196.7%
[monitor] ['68%', '67%', '100%', '67%']  memcached=200.8%
[monitor] ['66%', '66%', '100%', '62%']  memcached=194.2%
[monitor] ['67%', '69%', '100%', '63%']  memcached=199.9%
[monitor] ['69%', '68%', '100%', '67%']  memcached=203.2%
[monitor] ['66%', '67%', '100%', '65%']  memcached=197.5%
[monitor] ['67%', '69%', '100%', '63%']  memcached=199.3%
[monitor] ['65%', '64%', '100%', '65%']  memcached=194.4%
[monitor] ['67%', '68%', '100%', '67%']  memcached=201.6%
[monitor] ['67%', '64%', '100%', '61%']  memcached=191.9%
[monitor] ['67%', '67%', '100%', '64%']  memcached=198.4%
[monitor] ['67%', '68%', '100%', '64%']  memcached=198.5%
[monitor] ['67%', '66%', '100%', '64%']  memcached=196.8%
[monitor] ['66%', '66%', '100%', '65%']  memcached=196.7%
[monitor] ['63%', '67%', '100%', '64%']  memcached=193.7%
[monitor] ['67%', '68%', '100%', '63%']  memcached=198.4%
[monitor] ['68%', '70%', '100%', '67%']  memcached=204.7%
[monitor] ['72%', '72%', '100%', '70%']  memcached=215.0%
[monitor] ['74%', '72%', '100%', '70%']  memcached=216.9%
[monitor] ['72%', '74%', '100%', '72%']  memcached=219.4%
[monitor] ['72%', '72%', '100%', '70%']  memcached=215.0%
[monitor] ['72%', '72%', '100%', '69%']  memcached=214.2%
[monitor] ['72%', '74%', '100%', '70%']  memcached=215.5%
[monitor] ['72%', '73%', '100%', '70%']  memcached=215.7%
[monitor] ['72%', '72%', '100%', '68%']  memcached=212.5%
[monitor] ['74%', '72%', '100%', '72%']  memcached=218.7%
[monitor] ['72%', '75%', '100%', '69%']  memcached=216.7%
[monitor] ['72%', '72%', '100%', '69%']  memcached=213.3%
[monitor] ['74%', '73%', '100%', '72%']  memcached=219.3%
[monitor] ['75%', '74%', '100%', '71%']  memcached=220.1%
[monitor] ['71%', '72%', '100%', '69%']  memcached=212.5%
[monitor] ['72%', '72%', '100%', '70%']  memcached=214.3%
[monitor] ['75%', '72%', '100%', '70%']  memcached=217.5%
[monitor] ['55%', '54%', '100%', '54%']  memcached=163.4%
[monitor] ['37%', '42%', '100%', '37%']  memcached=116.0%
[MEMCACHED] cores updated to: ['0', '3']
[streamcluster] cores updated to: [1, 2]
[monitor] ['55%', '93%', '96%', '52%']  memcached=107.3%
[monitor] ['52%', '96%', '94%', '52%']  memcached=105.0%
[monitor] ['52%', '97%', '93%', '55%']  memcached=107.3%
[monitor] ['54%', '94%', '94%', '52%']  memcached=106.2%
[monitor] ['52%', '97%', '97%', '52%']  memcached=105.0%
[monitor] ['52%', '93%', '97%', '56%']  memcached=108.3%
[monitor] ['50%', '93%', '94%', '55%']  memcached=104.8%
[monitor] ['55%', '97%', '97%', '54%']  memcached=108.4%
[monitor] ['52%', '90%', '97%', '54%']  memcached=106.2%
[monitor] ['54%', '93%', '97%', '52%']  memcached=106.2%
[monitor] ['55%', '93%', '94%', '52%']  memcached=107.5%
[monitor] ['50%', '80%', '97%', '54%']  memcached=103.7%
[monitor] ['56%', '90%', '93%', '54%']  memcached=109.5%
[monitor] ['50%', '90%', '97%', '54%']  memcached=103.8%
[monitor] ['55%', '87%', '93%', '55%']  memcached=109.5%
[monitor] ['76%', '93%', '100%', '76%']  memcached=152.0%
[monitor] ['79%', '87%', '90%', '79%']  memcached=157.9%
[monitor] ['73%', '83%', '100%', '73%']  memcached=145.9%
[monitor] ['77%', '93%', '86%', '76%']  memcached=152.6%
[monitor] ['76%', '86%', '93%', '74%']  memcached=150.7%
[monitor] ['74%', '83%', '97%', '76%']  memcached=150.7%
[monitor] ['76%', '86%', '97%', '76%']  memcached=152.0%
[monitor] ['78%', '97%', '86%', '71%']  memcached=149.4%
[monitor] ['74%', '82%', '100%', '76%']  memcached=150.7%
[monitor] ['76%', '86%', '90%', '76%']  memcached=152.0%
[monitor] ['77%', '97%', '90%', '78%']  memcached=155.3%
[monitor] ['72%', '89%', '93%', '76%']  memcached=148.1%
[monitor] ['77%', '97%', '90%', '74%']  memcached=150.6%
[monitor] ['76%', '90%', '97%', '72%']  memcached=148.2%
[monitor] ['78%', '100%', '90%', '72%']  memcached=150.2%
[monitor] ['74%', '93%', '97%', '75%']  memcached=148.7%
[monitor] ['66%', '97%', '97%', '63%']  memcached=128.9%
[monitor] ['42%', '87%', '93%', '45%']  memcached=86.4%
[monitor] ['41%', '93%', '100%', '38%']  memcached=78.8%
[monitor] ['35%', '97%', '94%', '41%']  memcached=75.8%
[monitor] ['42%', '97%', '93%', '39%']  memcached=80.6%
[monitor] ['38%', '93%', '93%', '45%']  memcached=83.0%
[monitor] ['39%', '100%', '93%', '39%']  memcached=77.8%
[monitor] ['42%', '97%', '97%', '41%']  memcached=82.2%
[monitor] ['38%', '93%', '93%', '43%']  memcached=81.5%
[monitor] ['43%', '97%', '97%', '42%']  memcached=84.9%
[monitor] ['43%', '94%', '93%', '42%']  memcached=85.3%
[monitor] ['39%', '97%', '93%', '45%']  memcached=83.6%
[monitor] ['45%', '93%', '97%', '42%']  memcached=86.4%
[monitor] ['39%', '93%', '97%', '41%']  memcached=79.4%
[monitor] ['42%', '97%', '97%', '44%']  memcached=85.3%
[monitor] ['37%', '100%', '94%', '42%']  memcached=78.8%
[monitor] ['44%', '97%', '93%', '42%']  memcached=86.1%
[monitor] ['76%', '93%', '94%', '76%']  memcached=152.2%
[monitor] ['83%', '76%', '93%', '91%']  memcached=174.2%
[MEMCACHED] cores updated to: ['0', '2', '3']
[streamcluster] cores updated to: [1]
[monitor] ['75%', '100%', '75%', '71%']  memcached=221.1%
[monitor] ['73%', '100%', '76%', '72%']  memcached=221.8%
[monitor] ['74%', '100%', '74%', '74%']  memcached=223.1%
[monitor] ['74%', '100%', '74%', '72%']  memcached=219.9%
[monitor] ['74%', '100%', '77%', '73%']  memcached=224.3%
[monitor] ['74%', '100%', '75%', '74%']  memcached=223.0%
[monitor] ['74%', '100%', '76%', '72%']  memcached=222.5%
[monitor] ['72%', '100%', '74%', '74%']  memcached=221.2%
[monitor] ['74%', '100%', '74%', '74%']  memcached=223.1%
[monitor] ['71%', '100%', '74%', '72%']  memcached=217.2%
[monitor] ['75%', '100%', '76%', '74%']  memcached=225.0%
[monitor] ['74%', '100%', '75%', '72%']  memcached=220.5%
[monitor] ['77%', '100%', '78%', '76%']  memcached=231.0%
[monitor] ['74%', '100%', '76%', '75%']  memcached=225.0%
[monitor] ['71%', '100%', '72%', '68%']  memcached=210.3%
[monitor] ['65%', '100%', '64%', '64%']  memcached=193.7%
[monitor] ['63%', '100%', '67%', '66%']  memcached=195.9%
[monitor] ['64%', '100%', '62%', '61%']  memcached=187.8%
[monitor] ['64%', '100%', '64%', '67%']  memcached=195.2%
[monitor] ['63%', '100%', '66%', '63%']  memcached=192.7%
[monitor] ['63%', '100%', '65%', '62%']  memcached=190.3%
[monitor] ['66%', '100%', '65%', '64%']  memcached=195.3%
[monitor] ['61%', '100%', '64%', '63%']  memcached=188.7%
[monitor] ['66%', '100%', '65%', '63%']  memcached=194.3%
[monitor] ['63%', '100%', '64%', '62%']  memcached=189.6%
[monitor] ['63%', '100%', '65%', '63%']  memcached=191.3%
[monitor] ['65%', '100%', '66%', '62%']  memcached=192.5%
[monitor] ['64%', '100%', '63%', '65%']  memcached=192.8%
[monitor] ['64%', '100%', '65%', '62%']  memcached=191.8%
[monitor] ['62%', '100%', '64%', '64%']  memcached=190.4%
[monitor] ['63%', '100%', '63%', '63%']  memcached=189.6%
[monitor] ['62%', '100%', '63%', '60%']  memcached=185.2%
[monitor] ['57%', '100%', '60%', '60%']  memcached=176.2%
[monitor] ['60%', '100%', '59%', '57%']  memcached=175.2%
[monitor] ['55%', '100%', '59%', '59%']  memcached=172.1%
[monitor] ['58%', '100%', '57%', '56%']  memcached=171.4%
[monitor] ['57%', '100%', '60%', '60%']  memcached=176.5%
[monitor] ['59%', '100%', '59%', '57%']  memcached=175.1%
[monitor] ['60%', '100%', '63%', '60%']  memcached=182.3%
[monitor] ['56%', '100%', '59%', '56%']  memcached=170.7%
[monitor] ['57%', '100%', '57%', '59%']  memcached=172.8%
[monitor] ['60%', '100%', '59%', '57%']  memcached=175.2%
[monitor] ['57%', '100%', '59%', '60%']  memcached=175.2%
[monitor] ['60%', '100%', '59%', '57%']  memcached=175.8%
[monitor] ['59%', '100%', '59%', '60%']  memcached=177.2%
[monitor] ['56%', '100%', '59%', '57%']  memcached=172.1%
[monitor] ['59%', '100%', '61%', '59%']  memcached=178.4%
[monitor] ['58%', '100%', '57%', '60%']  memcached=175.2%
[monitor] ['68%', '100%', '70%', '68%']  memcached=206.4%
[monitor] ['68%', '100%', '68%', '67%']  memcached=203.4%
[monitor] ['68%', '100%', '68%', '68%']  memcached=203.3%
[monitor] ['69%', '100%', '70%', '70%']  memcached=209.0%
[monitor] ['68%', '100%', '70%', '69%']  memcached=207.3%
[monitor] ['70%', '100%', '71%', '72%']  memcached=212.5%
[monitor] ['68%', '100%', '69%', '68%']  memcached=205.0%
[monitor] ['68%', '100%', '69%', '67%']  memcached=204.0%
[monitor] ['66%', '100%', '67%', '68%']  memcached=200.8%
[monitor] ['68%', '100%', '69%', '69%']  memcached=205.6%
[monitor] ['68%', '100%', '70%', '67%']  memcached=205.0%
[monitor] ['68%', '100%', '68%', '68%']  memcached=204.1%
[monitor] ['68%', '100%', '68%', '68%']  memcached=205.0%
[monitor] ['68%', '100%', '69%', '68%']  memcached=205.6%
[monitor] ['70%', '100%', '70%', '70%']  memcached=210.0%
[monitor] ['70%', '100%', '68%', '68%']  memcached=206.6%
[monitor] ['68%', '100%', '70%', '68%']  memcached=205.8%
[monitor] ['68%', '100%', '68%', '70%']  memcached=205.8%
[monitor] ['71%', '100%', '72%', '71%']  memcached=213.3%
[monitor] ['70%', '100%', '71%', '68%']  memcached=208.2%
[monitor] ['67%', '100%', '69%', '68%']  memcached=204.0%
[monitor] ['68%', '100%', '68%', '68%']  memcached=204.1%
[monitor] ['67%', '100%', '70%', '68%']  memcached=205.0%
[monitor] ['69%', '100%', '71%', '68%']  memcached=208.1%
[monitor] ['70%', '100%', '71%', '71%']  memcached=211.5%
[monitor] ['69%', '100%', '68%', '68%']  memcached=204.8%
[monitor] ['68%', '100%', '68%', '66%']  memcached=201.6%
[monitor] ['68%', '100%', '71%', '70%']  memcached=208.2%
[monitor] ['68%', '100%', '69%', '68%']  memcached=205.0%
[monitor] ['69%', '100%', '71%', '68%']  memcached=207.3%
[monitor] ['68%', '100%', '68%', '68%']  memcached=204.9%
[monitor] ['67%', '100%', '68%', '67%']  memcached=201.6%
[monitor] ['68%', '100%', '68%', '68%']  memcached=204.2%
[monitor] ['33%', '100%', '35%', '30%']  memcached=98.9%
[MEMCACHED] cores updated to: ['0', '3']
[streamcluster] cores updated to: [1, 2]
[monitor] ['41%', '93%', '97%', '35%']  memcached=75.8%
[monitor] ['39%', '97%', '93%', '37%']  memcached=76.0%
[monitor] ['45%', '97%', '93%', '43%']  memcached=88.0%
[monitor] ['42%', '93%', '97%', '42%']  memcached=84.2%
[monitor] ['41%', '97%', '93%', '39%']  memcached=79.4%
[monitor] ['37%', '97%', '97%', '35%']  memcached=72.4%
[monitor] ['35%', '93%', '93%', '39%']  memcached=74.2%
[monitor] ['33%', '97%', '97%', '39%']  memcached=72.2%
[monitor] ['37%', '94%', '93%', '37%']  memcached=74.3%
[monitor] ['39%', '93%', '93%', '35%']  memcached=74.2%
[monitor] ['37%', '100%', '93%', '39%']  memcached=76.0%
[monitor] ['37%', '94%', '94%', '37%']  memcached=74.3%
[monitor] ['37%', '93%', '97%', '37%']  memcached=74.3%
[monitor] ['40%', '90%', '97%', '40%']  memcached=80.0%
[monitor] ['37%', '93%', '93%', '36%']  memcached=73.3%
[monitor] ['39%', '93%', '100%', '42%']  memcached=80.6%
[monitor] ['47%', '93%', '97%', '52%']  memcached=99.7%
[monitor] ['49%', '96%', '97%', '46%']  memcached=94.9%
[monitor] ['46%', '94%', '97%', '49%']  memcached=94.9%
[monitor] ['46%', '93%', '97%', '49%']  memcached=94.7%
[monitor] ['49%', '90%', '93%', '46%']  memcached=94.9%
[monitor] ['49%', '97%', '97%', '50%']  memcached=98.7%
[monitor] ['47%', '93%', '93%', '50%']  memcached=97.4%
[monitor] ['49%', '97%', '93%', '46%']  memcached=94.9%
[monitor] ['47%', '87%', '97%', '47%']  memcached=94.7%
[monitor] ['45%', '100%', '93%', '45%']  memcached=89.5%
[monitor] ['46%', '97%', '93%', '49%']  memcached=94.9%
[monitor] ['49%', '97%', '97%', '46%']  memcached=94.9%
[monitor] ['49%', '93%', '94%', '49%']  memcached=97.4%
[monitor] ['47%', '93%', '93%', '48%']  memcached=94.9%
[monitor] ['49%', '97%', '93%', '49%']  memcached=97.5%
[monitor] ['47%', '90%', '94%', '50%']  memcached=97.4%
[monitor] ['74%', '97%', '90%', '68%']  memcached=142.0%
[monitor] ['83%', '89%', '97%', '91%']  memcached=173.8%
[MEMCACHED] cores updated to: ['0', '1', '3']
[streamcluster] cores updated to: [2]
[monitor] ['72%', '74%', '100%', '71%']  memcached=217.2%
[monitor] ['74%', '72%', '100%', '71%']  memcached=217.6%
[monitor] ['71%', '72%', '100%', '70%']  memcached=212.8%
[monitor] ['74%', '74%', '100%', '71%']  memcached=219.1%
[monitor] ['72%', '74%', '100%', '73%']  memcached=219.4%
[monitor] ['74%', '74%', '100%', '70%']  memcached=218.0%
[monitor] ['72%', '75%', '100%', '72%']  memcached=219.3%
[monitor] ['74%', '75%', '100%', '69%']  memcached=218.6%
[monitor] ['72%', '74%', '100%', '72%']  memcached=218.0%
[monitor] ['74%', '73%', '100%', '68%']  memcached=215.1%
[monitor] ['75%', '77%', '100%', '74%']  memcached=225.6%
[monitor] ['72%', '71%', '100%', '70%']  memcached=213.6%
[monitor] ['74%', '74%', '100%', '70%']  memcached=218.0%
[monitor] ['75%', '74%', '100%', '71%']  memcached=220.4%
[monitor] ['66%', '67%', '100%', '64%']  memcached=196.6%
[monitor] ['43%', '41%', '100%', '33%']  memcached=117.1%
[MEMCACHED] cores updated to: ['0', '3']
[streamcluster] cores updated to: [1, 2]
[monitor] ['54%', '87%', '100%', '52%']  memcached=106.2%
[monitor] ['51%', '90%', '97%', '52%']  memcached=103.6%
[monitor] ['50%', '79%', '97%', '50%']  memcached=100.0%
[monitor] ['47%', '86%', '97%', '51%']  memcached=98.6%
[monitor] ['51%', '90%', '100%', '51%']  memcached=102.5%
[monitor] ['51%', '96%', '97%', '50%']  memcached=101.3%
[monitor] ['54%', '94%', '94%', '54%']  memcached=107.3%
[monitor] ['52%', '90%', '79%', '51%']  memcached=103.7%
[monitor] ['48%', '93%', '40%', '40%']  memcached=87.5%
[monitor] ['46%', '87%', '90%', '49%']  memcached=94.9%
[monitor] ['50%', '90%', '97%', '51%']  memcached=101.3%
[monitor] ['47%', '94%', '93%', '51%']  memcached=98.6%
[monitor] ['51%', '93%', '93%', '49%']  memcached=99.9%
[monitor] ['47%', '97%', '93%', '46%']  memcached=93.5%
[monitor] ['50%', '97%', '93%', '52%']  memcached=102.5%
[monitor] ['48%', '93%', '90%', '46%']  memcached=93.7%
[monitor] ['49%', '97%', '97%', '47%']  memcached=96.1%
[monitor] ['50%', '87%', '93%', '46%']  memcached=95.9%
[monitor] ['44%', '93%', '94%', '46%']  memcached=90.6%
[monitor] ['49%', '97%', '97%', '47%']  memcached=96.1%
[monitor] ['44%', '83%', '97%', '49%']  memcached=93.2%
[monitor] ['48%', '97%', '90%', '45%']  memcached=92.2%
[monitor] ['47%', '90%', '93%', '48%']  memcached=94.9%
