Controller pinned to core 3.
Scheduler started.
pulled barnes
pulled radix
pulled blackscholes
pulled canneal
pulled freqmine
pulled streamcluster
pulled vips
[MEMCACHED] cores updated to: ['0', '1', '2']
[radix] started on cores: [3] with 1 threads.
[monitor] ['0%', '0%', '0%', '100%']  memcached=0.0%
[monitor] ['51%', '48%', '100%', '53%']  memcached=152.9%
[monitor] ['47%', '54%', '100%', '54%']  memcached=155.4%
[monitor] ['50%', '53%', '100%', '54%']  memcached=156.8%
[monitor] ['47%', '51%', '100%', '53%']  memcached=151.4%
[monitor] ['50%', '48%', '100%', '51%']  memcached=149.9%
[monitor] ['50%', '51%', '100%', '50%']  memcached=151.4%
[monitor] ['49%', '50%', '100%', '54%']  memcached=152.9%
[monitor] ['45%', '50%', '100%', '53%']  memcached=148.2%
[monitor] ['47%', '51%', '100%', '52%']  memcached=150.0%
[monitor] ['51%', '50%', '100%', '55%']  memcached=156.7%
[monitor] ['47%', '45%', '100%', '54%']  memcached=146.5%
[monitor] ['47%', '51%', '100%', '54%']  memcached=152.8%
[monitor] ['51%', '51%', '100%', '54%']  memcached=156.9%
[monitor] ['54%', '50%', '100%', '57%']  memcached=160.8%
[monitor] ['47%', '50%', '100%', '51%']  memcached=148.5%
[monitor] ['50%', '53%', '100%', '54%']  memcached=157.2%
[monitor] ['50%', '52%', '100%', '53%']  memcached=154.3%
[monitor] ['46%', '48%', '100%', '53%']  memcached=147.1%
[monitor] ['51%', '54%', '100%', '55%']  memcached=160.7%
[monitor] ['50%', '51%', '100%', '56%']  memcached=156.9%
[monitor] ['50%', '54%', '100%', '58%']  memcached=162.2%
[monitor] ['51%', '51%', '100%', '53%']  memcached=155.5%
[monitor] ['53%', '57%', '100%', '51%']  memcached=161.0%
[monitor] ['51%', '50%', '100%', '53%']  memcached=154.3%
[monitor] ['47%', '50%', '100%', '53%']  memcached=149.8%
[monitor] ['49%', '53%', '100%', '58%']  memcached=159.2%
[monitor] ['50%', '53%', '100%', '57%']  memcached=159.7%
[monitor] ['49%', '51%', '100%', '51%']  memcached=151.4%
[monitor] ['51%', '54%', '100%', '54%']  memcached=159.7%
[monitor] ['51%', '51%', '100%', '55%']  memcached=158.1%
[monitor] ['49%', '50%', '100%', '51%']  memcached=150.0%
[monitor] ['47%', '51%', '100%', '55%']  memcached=153.9%
[monitor] ['51%', '54%', '100%', '56%']  memcached=161.3%
[monitor] ['50%', '49%', '100%', '53%']  memcached=151.3%
[monitor] ['42%', '50%', '100%', '50%']  memcached=142.4%
[monitor] ['32%', '29%', '100%', '28%']  memcached=89.5%
[MEMCACHED] cores updated to: ['0', '3']
[freqmine] cores updated to: [2, 1]
[monitor] ['43%', '100%', '100%', '43%']  memcached=85.7%
[monitor] ['31%', '100%', '100%', '32%']  memcached=63.5%
[MEMCACHED] cores updated to: ['0']
[freqmine] cores updated to: [2, 1, 3]
[monitor] ['50%', '100%', '100%', '100%']  memcached=50.0%
[monitor] ['50%', '100%', '100%', '100%']  memcached=50.0%
[monitor] ['53%', '100%', '100%', '100%']  memcached=52.8%
[monitor] ['51%', '100%', '100%', '100%']  memcached=51.4%
[monitor] ['52%', '100%', '100%', '100%']  memcached=51.5%
[monitor] ['53%', '100%', '100%', '100%']  memcached=52.8%
[monitor] ['50%', '100%', '100%', '100%']  memcached=50.0%
[monitor] ['48%', '100%', '100%', '100%']  memcached=48.5%
[monitor] ['53%', '100%', '100%', '100%']  memcached=52.9%
[monitor] ['45%', '100%', '100%', '100%']  memcached=45.2%
[monitor] ['54%', '100%', '100%', '100%']  memcached=54.1%
[monitor] ['50%', '100%', '100%', '100%']  memcached=50.0%
[monitor] ['50%', '100%', '100%', '100%']  memcached=50.0%
[monitor] ['48%', '100%', '100%', '100%']  memcached=48.5%
[monitor] ['51%', '100%', '100%', '100%']  memcached=51.4%
[monitor] ['48%', '100%', '100%', '100%']  memcached=48.5%
[monitor] ['51%', '100%', '100%', '100%']  memcached=51.4%
[monitor] ['51%', '100%', '100%', '100%']  memcached=51.4%
[monitor] ['50%', '100%', '100%', '100%']  memcached=50.0%
[monitor] ['45%', '100%', '100%', '100%']  memcached=45.2%
[monitor] ['53%', '100%', '100%', '100%']  memcached=52.9%
[monitor] ['54%', '100%', '100%', '100%']  memcached=54.3%
[monitor] ['47%', '100%', '100%', '100%']  memcached=46.9%
[monitor] ['47%', '100%', '100%', '100%']  memcached=46.9%
[monitor] ['50%', '100%', '100%', '100%']  memcached=50.0%
[monitor] ['50%', '100%', '100%', '100%']  memcached=50.0%
[monitor] ['47%', '100%', '100%', '100%']  memcached=46.9%
[monitor] ['54%', '100%', '100%', '100%']  memcached=54.3%
[monitor] ['51%', '100%', '100%', '100%']  memcached=51.4%
[monitor] ['50%', '100%', '100%', '100%']  memcached=50.0%
[monitor] ['54%', '100%', '100%', '100%']  memcached=54.3%
[monitor] ['52%', '100%', '100%', '100%']  memcached=51.5%
[monitor] ['51%', '100%', '100%', '100%']  memcached=51.4%
[monitor] ['53%', '100%', '100%', '100%']  memcached=52.9%
[monitor] ['53%', '100%', '100%', '100%']  memcached=52.8%
[monitor] ['53%', '100%', '100%', '100%']  memcached=52.9%
[monitor] ['56%', '100%', '100%', '100%']  memcached=55.6%
[monitor] ['52%', '100%', '100%', '100%']  memcached=51.5%
[monitor] ['50%', '100%', '100%', '100%']  memcached=50.0%
[monitor] ['53%', '100%', '100%', '100%']  memcached=52.9%
[monitor] ['61%', '38%', '56%', '33%']  memcached=60.6%
[freqmine] ended.
[streamcluster] started on cores: [1, 2, 3] with 3 threads.
[monitor] ['54%', '43%', '47%', '45%']  memcached=54.3%
[monitor] ['50%', '28%', '70%', '27%']  memcached=50.0%
[monitor] ['52%', '45%', '93%', '46%']  memcached=51.5%
[monitor] ['57%', '90%', '83%', '93%']  memcached=56.8%
[monitor] ['55%', '97%', '83%', '93%']  memcached=54.8%
[monitor] ['100%', '93%', '93%', '100%']  memcached=100.0%
[MEMCACHED] cores updated to: ['0', '1', '2']
[streamcluster] cores updated to: [3]
[monitor] ['57%', '64%', '66%', '100%']  memcached=186.7%
[monitor] ['58%', '61%', '66%', '100%']  memcached=183.9%
[monitor] ['59%', '63%', '66%', '100%']  memcached=187.4%
[monitor] ['59%', '64%', '67%', '100%']  memcached=189.4%
[monitor] ['59%', '66%', '68%', '100%']  memcached=192.1%
[monitor] ['56%', '64%', '65%', '100%']  memcached=184.5%
[monitor] ['59%', '65%', '67%', '100%']  memcached=190.2%
[monitor] ['59%', '65%', '68%', '100%']  memcached=191.9%
[monitor] ['60%', '68%', '69%', '100%']  memcached=196.2%
[monitor] ['59%', '64%', '69%', '100%']  memcached=192.2%
[monitor] ['62%', '67%', '65%', '100%']  memcached=193.1%
[monitor] ['60%', '64%', '69%', '100%']  memcached=192.5%
[monitor] ['58%', '64%', '65%', '100%']  memcached=185.9%
[monitor] ['62%', '66%', '70%', '100%']  memcached=197.2%
[monitor] ['60%', '65%', '67%', '100%']  memcached=191.4%
[monitor] ['63%', '65%', '69%', '100%']  memcached=196.1%
[monitor] ['61%', '65%', '69%', '100%']  memcached=193.9%
[monitor] ['60%', '66%', '69%', '100%']  memcached=195.2%
[monitor] ['58%', '59%', '66%', '100%']  memcached=182.7%
[monitor] ['56%', '65%', '68%', '100%']  memcached=188.6%
[monitor] ['64%', '67%', '69%', '100%']  memcached=199.1%
[monitor] ['59%', '66%', '67%', '100%']  memcached=191.2%
[monitor] ['61%', '66%', '68%', '100%']  memcached=194.0%
[monitor] ['63%', '65%', '71%', '100%']  memcached=198.2%
[monitor] ['59%', '66%', '66%', '100%']  memcached=190.3%
[monitor] ['61%', '62%', '71%', '100%']  memcached=194.5%
[monitor] ['58%', '68%', '68%', '100%']  memcached=192.8%
[monitor] ['61%', '63%', '67%', '100%']  memcached=190.6%
[monitor] ['59%', '66%', '67%', '100%']  memcached=191.2%
[monitor] ['56%', '64%', '67%', '100%']  memcached=186.8%
[monitor] ['58%', '63%', '66%', '100%']  memcached=186.9%
[monitor] ['61%', '65%', '65%', '100%']  memcached=190.5%
[monitor] ['60%', '64%', '68%', '100%']  memcached=191.5%
[monitor] ['61%', '64%', '66%', '100%']  memcached=189.9%
[monitor] ['59%', '66%', '69%', '100%']  memcached=193.1%
[monitor] ['59%', '62%', '65%', '100%']  memcached=186.0%
[monitor] ['62%', '65%', '68%', '100%']  memcached=194.1%
[monitor] ['60%', '65%', '66%', '100%']  memcached=190.4%
[monitor] ['56%', '61%', '68%', '100%']  memcached=184.1%
[monitor] ['64%', '67%', '69%', '100%']  memcached=199.1%
[monitor] ['63%', '67%', '69%', '100%']  memcached=198.1%
[monitor] ['59%', '65%', '68%', '100%']  memcached=191.3%
[monitor] ['60%', '69%', '69%', '100%']  memcached=197.1%
[monitor] ['58%', '61%', '65%', '100%']  memcached=182.9%
[monitor] ['60%', '65%', '66%', '100%']  memcached=190.4%
[monitor] ['57%', '64%', '64%', '100%']  memcached=184.9%
[monitor] ['62%', '63%', '67%', '100%']  memcached=191.3%
[monitor] ['57%', '61%', '65%', '100%']  memcached=182.5%
[monitor] ['53%', '61%', '60%', '100%']  memcached=173.5%
[monitor] ['56%', '56%', '60%', '100%']  memcached=171.4%
[monitor] ['50%', '56%', '59%', '100%']  memcached=165.3%
[monitor] ['53%', '57%', '60%', '100%']  memcached=169.9%
[monitor] ['52%', '54%', '57%', '100%']  memcached=162.9%
[monitor] ['54%', '57%', '60%', '100%']  memcached=171.4%
[monitor] ['48%', '50%', '57%', '100%']  memcached=155.6%
[monitor] ['52%', '59%', '59%', '100%']  memcached=170.4%
[monitor] ['56%', '54%', '58%', '100%']  memcached=168.2%
[monitor] ['50%', '53%', '61%', '100%']  memcached=163.5%
[monitor] ['54%', '58%', '58%', '100%']  memcached=170.2%
[monitor] ['51%', '52%', '57%', '100%']  memcached=159.7%
[monitor] ['57%', '59%', '59%', '100%']  memcached=174.8%
[monitor] ['52%', '55%', '58%', '100%']  memcached=164.4%
[monitor] ['53%', '57%', '63%', '100%']  memcached=172.9%
[monitor] ['54%', '58%', '57%', '100%']  memcached=169.8%
[monitor] ['54%', '59%', '60%', '100%']  memcached=173.1%
[monitor] ['52%', '55%', '58%', '100%']  memcached=164.4%
[monitor] ['50%', '56%', '59%', '100%']  memcached=164.7%
[monitor] ['50%', '57%', '57%', '100%']  memcached=164.3%
[monitor] ['54%', '58%', '60%', '100%']  memcached=172.6%
[monitor] ['53%', '55%', '59%', '100%']  memcached=166.8%
[monitor] ['56%', '58%', '59%', '100%']  memcached=172.4%
[monitor] ['48%', '55%', '58%', '100%']  memcached=161.4%
[monitor] ['53%', '59%', '61%', '100%']  memcached=173.5%
[monitor] ['53%', '58%', '59%', '100%']  memcached=170.7%
[monitor] ['53%', '59%', '63%', '100%']  memcached=175.6%
[monitor] ['51%', '57%', '58%', '100%']  memcached=166.9%
[monitor] ['54%', '57%', '59%', '100%']  memcached=170.3%
[monitor] ['52%', '57%', '58%', '100%']  memcached=166.2%
[monitor] ['52%', '56%', '56%', '100%']  memcached=163.3%
[monitor] ['52%', '57%', '59%', '100%']  memcached=167.7%
[monitor] ['54%', '57%', '61%', '100%']  memcached=172.5%
[monitor] ['56%', '57%', '58%', '100%']  memcached=171.0%
[monitor] ['52%', '57%', '59%', '100%']  memcached=167.5%
[monitor] ['53%', '57%', '58%', '100%']  memcached=168.0%
[monitor] ['51%', '57%', '58%', '100%']  memcached=166.9%
[monitor] ['53%', '57%', '57%', '100%']  memcached=167.1%
[monitor] ['54%', '56%', '57%', '100%']  memcached=167.0%
[monitor] ['53%', '56%', '59%', '100%']  memcached=168.1%
[monitor] ['53%', '58%', '58%', '100%']  memcached=169.6%
[monitor] ['54%', '58%', '60%', '100%']  memcached=172.6%
[monitor] ['56%', '54%', '58%', '100%']  memcached=168.2%
[monitor] ['53%', '56%', '58%', '100%']  memcached=166.8%
[monitor] ['51%', '57%', '57%', '100%']  memcached=164.9%
[monitor] ['52%', '56%', '60%', '100%']  memcached=167.4%
[monitor] ['53%', '58%', '57%', '100%']  memcached=168.4%
[monitor] ['53%', '55%', '58%', '100%']  memcached=165.4%
[monitor] ['53%', '58%', '58%', '100%']  memcached=168.7%
[monitor] ['52%', '55%', '59%', '100%']  memcached=165.5%
[monitor] ['45%', '51%', '52%', '100%']  memcached=148.1%
[monitor] ['47%', '49%', '47%', '100%']  memcached=142.9%
[monitor] ['44%', '47%', '51%', '100%']  memcached=142.6%
[monitor] ['45%', '49%', '47%', '100%']  memcached=141.1%
[monitor] ['47%', '49%', '51%', '100%']  memcached=147.2%
[monitor] ['47%', '45%', '45%', '100%']  memcached=138.1%
[MEMCACHED] cores updated to: ['0', '2']
[streamcluster] cores updated to: [1, 3]
[monitor] ['57%', '100%', '58%', '97%']  memcached=115.5%
[monitor] ['60%', '97%', '62%', '100%']  memcached=122.2%
[monitor] ['58%', '97%', '61%', '97%']  memcached=118.9%
[monitor] ['56%', '100%', '61%', '97%']  memcached=117.0%
[monitor] ['56%', '97%', '61%', '100%']  memcached=116.4%
[monitor] ['61%', '100%', '57%', '97%']  memcached=118.3%
[monitor] ['56%', '97%', '63%', '100%']  memcached=119.0%
[monitor] ['59%', '97%', '59%', '100%']  memcached=118.9%
[monitor] ['61%', '100%', '62%', '97%']  memcached=123.3%
[monitor] ['57%', '100%', '58%', '100%']  memcached=115.5%
[monitor] ['57%', '97%', '62%', '97%']  memcached=119.3%
[monitor] ['57%', '100%', '61%', '100%']  memcached=117.7%
[monitor] ['57%', '97%', '58%', '97%']  memcached=115.5%
[monitor] ['56%', '97%', '57%', '100%']  memcached=113.0%
[monitor] ['57%', '97%', '59%', '97%']  memcached=116.6%
[monitor] ['58%', '100%', '58%', '100%']  memcached=116.7%
[monitor] ['57%', '97%', '59%', '100%']  memcached=116.2%
[monitor] ['60%', '97%', '57%', '97%']  memcached=117.1%
[monitor] ['57%', '100%', '62%', '100%']  memcached=119.3%
[monitor] ['57%', '97%', '59%', '100%']  memcached=116.6%
[monitor] ['57%', '97%', '61%', '97%']  memcached=118.3%
[monitor] ['60%', '97%', '61%', '100%']  memcached=121.1%
[monitor] ['59%', '100%', '58%', '100%']  memcached=117.8%
[monitor] ['58%', '97%', '61%', '97%']  memcached=118.7%
[monitor] ['59%', '100%', '61%', '97%']  memcached=119.9%
[monitor] ['57%', '97%', '60%', '100%']  memcached=117.1%
[monitor] ['60%', '100%', '61%', '97%']  memcached=120.5%
[monitor] ['57%', '97%', '59%', '100%']  memcached=116.6%
[monitor] ['59%', '97%', '56%', '100%']  memcached=115.3%
[monitor] ['56%', '100%', '59%', '97%']  memcached=115.3%
[monitor] ['57%', '97%', '61%', '100%']  memcached=118.3%
[monitor] ['58%', '97%', '60%', '97%']  memcached=118.3%
[monitor] ['57%', '97%', '59%', '100%']  memcached=116.6%
[monitor] ['60%', '100%', '61%', '100%']  memcached=121.1%
[monitor] ['57%', '97%', '61%', '97%']  memcached=118.3%
[monitor] ['55%', '100%', '58%', '100%']  memcached=112.1%
[monitor] ['61%', '97%', '63%', '97%']  memcached=124.3%
[monitor] ['58%', '100%', '59%', '100%']  memcached=117.8%
[monitor] ['59%', '100%', '61%', '97%']  memcached=120.6%
[monitor] ['55%', '97%', '59%', '97%']  memcached=114.0%
[monitor] ['60%', '97%', '58%', '100%']  memcached=118.3%
[monitor] ['59%', '100%', '60%', '97%']  memcached=119.5%
[monitor] ['60%', '100%', '63%', '97%']  memcached=123.2%
[monitor] ['58%', '97%', '61%', '100%']  memcached=119.4%
[monitor] ['63%', '97%', '66%', '100%']  memcached=128.6%
[monitor] ['61%', '100%', '65%', '97%']  memcached=126.0%
[monitor] ['63%', '97%', '65%', '100%']  memcached=127.7%
[monitor] ['60%', '100%', '62%', '100%']  memcached=122.2%
[monitor] ['60%', '97%', '65%', '97%']  memcached=124.9%
[monitor] ['62%', '100%', '63%', '100%']  memcached=125.3%
[monitor] ['62%', '100%', '63%', '97%']  memcached=124.6%
[monitor] ['62%', '97%', '64%', '100%']  memcached=126.1%
[monitor] ['64%', '97%', '65%', '97%']  memcached=128.8%
[monitor] ['62%', '100%', '65%', '100%']  memcached=127.0%
[monitor] ['65%', '97%', '66%', '97%']  memcached=130.6%
[monitor] ['65%', '97%', '65%', '100%']  memcached=129.7%
[monitor] ['65%', '100%', '65%', '100%']  memcached=129.7%
[monitor] ['60%', '97%', '63%', '97%']  memcached=122.9%
[monitor] ['64%', '100%', '65%', '100%']  memcached=128.8%
[monitor] ['63%', '97%', '63%', '97%']  memcached=126.0%
[monitor] ['62%', '100%', '61%', '100%']  memcached=122.9%
[monitor] ['62%', '97%', '63%', '97%']  memcached=125.3%
[monitor] ['61%', '100%', '62%', '97%']  memcached=123.3%
[monitor] ['63%', '97%', '64%', '100%']  memcached=126.7%
[monitor] ['61%', '100%', '64%', '97%']  memcached=125.0%
[monitor] ['61%', '97%', '66%', '100%']  memcached=126.9%
[monitor] ['65%', '97%', '62%', '97%']  memcached=127.0%
[monitor] ['62%', '97%', '63%', '100%']  memcached=125.0%
[monitor] ['64%', '100%', '65%', '97%']  memcached=128.9%
[monitor] ['61%', '97%', '65%', '100%']  memcached=126.0%
[monitor] ['60%', '100%', '60%', '97%']  memcached=120.0%
[monitor] ['64%', '100%', '65%', '100%']  memcached=129.0%
[monitor] ['64%', '97%', '64%', '97%']  memcached=128.0%
[monitor] ['61%', '100%', '65%', '100%']  memcached=126.0%
[monitor] ['64%', '100%', '63%', '97%']  memcached=126.7%
[monitor] ['62%', '97%', '65%', '100%']  memcached=126.6%
[monitor] ['65%', '97%', '65%', '97%']  memcached=129.7%
[monitor] ['61%', '100%', '62%', '97%']  memcached=123.3%
[monitor] ['60%', '100%', '64%', '100%']  memcached=123.9%
[monitor] ['63%', '97%', '63%', '97%']  memcached=126.0%
[monitor] ['62%', '97%', '65%', '100%']  memcached=127.0%
[monitor] ['60%', '100%', '64%', '97%']  memcached=124.1%
[monitor] ['62%', '100%', '61%', '97%']  memcached=123.3%
[monitor] ['64%', '97%', '64%', '100%']  memcached=127.8%
[monitor] ['63%', '97%', '64%', '97%']  memcached=126.7%
[monitor] ['61%', '100%', '66%', '100%']  memcached=126.9%
[monitor] ['64%', '100%', '64%', '97%']  memcached=127.8%
[monitor] ['64%', '97%', '62%', '100%']  memcached=126.1%
[monitor] ['60%', '100%', '63%', '97%']  memcached=123.2%
[monitor] ['61%', '97%', '64%', '97%']  memcached=125.0%
[monitor] ['61%', '100%', '62%', '100%']  memcached=123.3%
[monitor] ['62%', '97%', '61%', '97%']  memcached=123.3%
[monitor] ['62%', '100%', '66%', '100%']  memcached=127.6%
[monitor] ['60%', '100%', '62%', '97%']  memcached=122.2%
[monitor] ['45%', '97%', '51%', '97%']  memcached=96.8%
[monitor] ['47%', '97%', '49%', '100%']  memcached=95.6%
[monitor] ['49%', '100%', '49%', '97%']  memcached=97.1%
[monitor] ['44%', '97%', '50%', '100%']  memcached=93.8%
[monitor] ['49%', '97%', '51%', '97%']  memcached=100.0%
[monitor] ['47%', '100%', '50%', '100%']  memcached=97.1%
[monitor] ['47%', '97%', '49%', '97%']  memcached=95.6%
[monitor] ['48%', '97%', '49%', '100%']  memcached=97.1%
[monitor] ['47%', '100%', '50%', '97%']  memcached=97.1%
[monitor] ['47%', '97%', '47%', '100%']  memcached=94.1%
[monitor] ['51%', '97%', '53%', '97%']  memcached=104.2%
[monitor] ['44%', '100%', '47%', '100%']  memcached=90.8%
[monitor] ['44%', '97%', '47%', '97%']  memcached=90.8%
[monitor] ['48%', '100%', '47%', '100%']  memcached=95.5%
[monitor] ['50%', '97%', '53%', '97%']  memcached=102.9%
[monitor] ['47%', '100%', '50%', '97%']  memcached=97.1%
[monitor] ['47%', '97%', '49%', '97%']  memcached=95.6%
[monitor] ['47%', '97%', '49%', '97%']  memcached=95.4%
[monitor] ['44%', '100%', '50%', '97%']  memcached=93.8%
[monitor] ['45%', '97%', '49%', '100%']  memcached=94.0%
[monitor] ['47%', '97%', '51%', '97%']  memcached=98.4%
[monitor] ['45%', '100%', '49%', '100%']  memcached=94.0%
[monitor] ['49%', '97%', '49%', '100%']  memcached=97.1%
[monitor] ['47%', '97%', '50%', '97%']  memcached=97.1%
[monitor] ['50%', '100%', '49%', '97%']  memcached=98.6%
[monitor] ['45%', '97%', '47%', '100%']  memcached=92.5%
[monitor] ['50%', '100%', '51%', '100%']  memcached=101.4%
[monitor] ['47%', '100%', '47%', '97%']  memcached=94.3%
[monitor] ['50%', '97%', '49%', '100%']  memcached=98.6%
[monitor] ['47%', '97%', '49%', '97%']  memcached=95.6%
[monitor] ['45%', '97%', '50%', '100%']  memcached=95.5%
[monitor] ['50%', '100%', '49%', '97%']  memcached=98.6%
[monitor] ['50%', '97%', '48%', '100%']  memcached=98.5%
[monitor] ['40%', '97%', '47%', '97%']  memcached=87.1%
[monitor] ['45%', '97%', '47%', '100%']  memcached=92.2%
[monitor] ['47%', '100%', '47%', '97%']  memcached=94.1%
[monitor] ['45%', '97%', '50%', '100%']  memcached=95.5%
[monitor] ['47%', '100%', '48%', '93%']  memcached=95.4%
[monitor] ['45%', '97%', '45%', '100%']  memcached=90.9%
[monitor] ['48%', '100%', '50%', '97%']  memcached=98.5%
[monitor] ['47%', '97%', '53%', '97%']  memcached=99.8%
[monitor] ['47%', '100%', '47%', '100%']  memcached=94.1%
[monitor] ['50%', '97%', '53%', '97%']  memcached=102.8%
[monitor] ['44%', '97%', '47%', '100%']  memcached=90.8%
[monitor] ['49%', '97%', '50%', '100%']  memcached=98.6%
[monitor] ['45%', '97%', '44%', '97%']  memcached=89.2%
[monitor] ['50%', '100%', '51%', '100%']  memcached=101.4%
[monitor] ['43%', '97%', '51%', '100%']  memcached=94.8%
[monitor] ['45%', '97%', '47%', '97%']  memcached=92.5%
[monitor] ['59%', '100%', '60%', '97%']  memcached=118.8%
[monitor] ['72%', '97%', '75%', '100%']  memcached=147.2%
[monitor] ['71%', '100%', '74%', '97%']  memcached=145.7%
[monitor] ['75%', '100%', '72%', '100%']  memcached=147.2%
[monitor] ['71%', '97%', '74%', '100%']  memcached=144.9%
